2026-07-06 22:27:51,185	WARNING utils.py:458 -- Detecting docker specified CPUs. In previous versions of Ray, CPU detection in containers was incorrect. Please ensure that Ray has enough CPUs allocated. As a temporary workaround to revert to the prior behavior, set `RAY_USE_MULTIPROCESSING_CPU_COUNT=1` as an env var before starting Ray. Set the env var: `RAY_DISABLE_DOCKER_CPU_WARNING=1` to mute this warning.
[36m(TaskRunner pid=9282)[0m step:130 - global_seqlen/min:14247.000 - global_seqlen/max:14247.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:14247.000 - global_seqlen/balanced_max:14247.000 - global_seqlen/mean:14247.000 - actor/entropy_loss:0.610 - training/rollout_probs_diff_max:0.234 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.025 - actor/kl_coef:0.001 - actor/pg_loss:0.001 - actor/pg_clipfrac:0.004 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.899 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:120.885 - actor/lr:0.000 - training/global_step:130.000 - training/epoch:0.000 - critic/score/mean:0.640 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.640 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.285 - critic/advantages/max:1.998 - critic/advantages/min:-3.000 - critic/returns/mean:-0.285 - critic/returns/max:1.998 - critic/returns/min:-3.000 - response_length/mean:141.200 - response_length/max:384.000 - response_length/min:56.000 - response_length/clip_ratio:0.040 - prompt_length/mean:428.680 - prompt_length/max:1282.000 - prompt_length/min:185.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.562 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.562 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.562 - episode/success_rate:0.562 - episode/hotpotqa_success_rate:0.875 - episode/nq_success_rate:0.250 - timing_s/gen:42.547 - timing_s/reward:0.018 - timing_s/old_log_prob:5.281 - timing_s/ref:3.196 - timing_s/adv:0.107 - timing_s/update_actor:21.936 - timing_s/step:73.092 - timing_per_token_ms/ref:0.224 - timing_per_token_ms/update_actor:1.540 - timing_per_token_ms/gen:12.053 - timing_per_token_ms/adv:0.008 - perf/total_num_tokens:14247.000 - perf/time_per_step:73.092 - perf/throughput:194.918
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.7777777777777777
[36m(TaskRunner pid=9282)[0m step:131 - global_seqlen/min:12816.000 - global_seqlen/max:12816.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:12816.000 - global_seqlen/balanced_max:12816.000 - global_seqlen/mean:12816.000 - actor/entropy_loss:0.437 - training/rollout_probs_diff_max:0.255 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.014 - actor/kl_loss:0.043 - actor/kl_coef:0.001 - actor/pg_loss:-0.001 - actor/pg_clipfrac:0.002 - actor/ppo_kl:-0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.769 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:119.886 - actor/lr:0.000 - training/global_step:131.000 - training/epoch:0.000 - critic/score/mean:0.160 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.160 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.023 - critic/advantages/max:1.801 - critic/advantages/min:-2.090 - critic/returns/mean:0.023 - critic/returns/max:1.801 - critic/returns/min:-2.090 - response_length/mean:101.160 - response_length/max:154.000 - response_length/min:64.000 - response_length/clip_ratio:0.000 - prompt_length/mean:411.480 - prompt_length/max:846.000 - prompt_length/min:185.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.125 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.562 - episode/length/max:2.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.562 - episode/success_rate:0.125 - episode/nq_success_rate:0.167 - episode/hotpotqa_success_rate:0.000 - timing_s/gen:17.409 - timing_s/reward:0.016 - timing_s/old_log_prob:5.512 - timing_s/ref:3.200 - timing_s/adv:0.088 - timing_s/update_actor:22.242 - timing_s/step:48.474 - timing_per_token_ms/ref:0.250 - timing_per_token_ms/update_actor:1.735 - timing_per_token_ms/gen:6.884 - timing_per_token_ms/adv:0.007 - perf/total_num_tokens:12816.000 - perf/time_per_step:48.474 - perf/throughput:264.389
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 3.75
[36m(TaskRunner pid=9282)[0m Training Progress:  44%|████▍     | 132/300 [38:04<2:56:50, 63.16s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  44%|████▍     | 133/300 [39:24<3:10:04, 68.29s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  45%|████▍     | 134/300 [40:32<3:08:35, 68.16s/it]
[36m(TaskRunner pid=9282)[0m step:132 - global_seqlen/min:21804.000 - global_seqlen/max:21804.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:21804.000 - global_seqlen/balanced_max:21804.000 - global_seqlen/mean:21804.000 - actor/entropy_loss:0.533 - training/rollout_probs_diff_max:0.195 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.014 - actor/kl_loss:0.022 - actor/kl_coef:0.001 - actor/pg_loss:0.001 - actor/pg_clipfrac:0.000 - actor/ppo_kl:-0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.240 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:86.060 - actor/lr:0.000 - training/global_step:132.000 - training/epoch:0.000 - critic/score/mean:0.133 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.133 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.022 - critic/advantages/max:0.980 - critic/advantages/min:-3.287 - critic/returns/mean:-0.022 - critic/returns/max:0.980 - critic/returns/min:-3.287 - response_length/mean:141.167 - response_length/max:285.000 - response_length/min:50.000 - response_length/clip_ratio:0.000 - prompt_length/mean:585.633 - prompt_length/max:1354.000 - prompt_length/min:184.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.188 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.875 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.875 - episode/success_rate:0.188 - episode/nq_success_rate:0.000 - episode/hotpotqa_success_rate:0.375 - timing_s/gen:33.834 - timing_s/reward:0.024 - timing_s/old_log_prob:6.462 - timing_s/ref:3.846 - timing_s/adv:0.140 - timing_s/update_actor:26.464 - timing_s/step:70.776 - timing_per_token_ms/ref:0.176 - timing_per_token_ms/update_actor:1.214 - timing_per_token_ms/gen:7.989 - timing_per_token_ms/adv:0.006 - perf/total_num_tokens:21804.000 - perf/time_per_step:70.776 - perf/throughput:308.070
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.9166666666666665
[36m(TaskRunner pid=9282)[0m step:133 - global_seqlen/min:25024.000 - global_seqlen/max:25024.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:25024.000 - global_seqlen/balanced_max:25024.000 - global_seqlen/mean:25024.000 - actor/entropy_loss:0.615 - training/rollout_probs_diff_max:0.246 - training/rollout_probs_diff_mean:0.008 - training/rollout_probs_diff_std:0.016 - actor/kl_loss:0.023 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:-0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.856 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:83.527 - actor/lr:0.000 - training/global_step:133.000 - training/epoch:0.000 - critic/score/mean:0.086 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.086 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.034 - critic/advantages/max:3.926 - critic/advantages/min:-1.053 - critic/returns/mean:-0.034 - critic/returns/max:3.926 - critic/returns/min:-1.053 - response_length/mean:125.914 - response_length/max:317.000 - response_length/min:41.000 - response_length/clip_ratio:0.000 - prompt_length/mean:589.057 - prompt_length/max:1313.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.062 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.188 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.188 - episode/success_rate:0.062 - episode/hotpotqa_success_rate:0.000 - episode/nq_success_rate:0.083 - timing_s/gen:37.739 - timing_s/reward:0.027 - timing_s/old_log_prob:7.388 - timing_s/ref:4.450 - timing_s/adv:0.136 - timing_s/update_actor:30.505 - timing_s/step:80.252 - timing_per_token_ms/ref:0.178 - timing_per_token_ms/update_actor:1.219 - timing_per_token_ms/gen:8.563 - timing_per_token_ms/adv:0.005 - perf/total_num_tokens:25024.000 - perf/time_per_step:80.252 - perf/throughput:311.818
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.6363636363636362
[36m(TaskRunner pid=9282)[0m step:134 - global_seqlen/min:18604.000 - global_seqlen/max:18604.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:18604.000 - global_seqlen/balanced_max:18604.000 - global_seqlen/mean:18604.000 - actor/entropy_loss:0.556 - training/rollout_probs_diff_max:0.144 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.013 - actor/kl_loss:0.016 - actor/kl_coef:0.001 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.004 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.951 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:96.223 - actor/lr:0.000 - training/global_step:134.000 - training/epoch:0.000 - critic/score/mean:0.276 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.276 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.011 - critic/advantages/max:3.397 - critic/advantages/min:-1.040 - critic/returns/mean:0.011 - critic/returns/max:3.397 - critic/returns/min:-1.040 - response_length/mean:118.310 - response_length/max:291.000 - response_length/min:49.000 - response_length/clip_ratio:0.000 - prompt_length/mean:523.207 - prompt_length/max:1382.000 - prompt_length/min:184.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.375 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.812 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.812 - episode/success_rate:0.375 - episode/hotpotqa_success_rate:0.167 - episode/nq_success_rate:1.000 - timing_s/gen:31.671 - timing_s/reward:0.021 - timing_s/old_log_prob:6.254 - timing_s/ref:3.705 - timing_s/adv:0.118 - timing_s/update_actor:26.091 - timing_s/step:67.868 - timing_per_token_ms/ref:0.199 - timing_per_token_ms/update_actor:1.402 - timing_per_token_ms/gen:9.231 - timing_per_token_ms/adv:0.006 - perf/total_num_tokens:18604.000 - perf/time_per_step:67.868 - perf/throughput:274.122
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.6666666666666665
[36m(TaskRunner pid=9282)[0m Training Progress:  45%|████▌     | 135/300 [41:39<3:06:31, 67.83s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  45%|████▌     | 136/300 [43:04<3:19:46, 73.09s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  46%|████▌     | 137/300 [44:31<3:29:17, 77.04s/it]
[36m(TaskRunner pid=9282)[0m step:135 - global_seqlen/min:20567.000 - global_seqlen/max:20567.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:20567.000 - global_seqlen/balanced_max:20567.000 - global_seqlen/mean:20567.000 - actor/entropy_loss:0.501 - training/rollout_probs_diff_max:0.337 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.016 - actor/kl_loss:0.027 - actor/kl_coef:0.001 - actor/pg_loss:0.001 - actor/pg_clipfrac:0.001 - actor/ppo_kl:-0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.595 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:96.177 - actor/lr:0.000 - training/global_step:135.000 - training/epoch:0.000 - critic/score/mean:0.531 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.531 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.040 - critic/advantages/max:1.432 - critic/advantages/min:-2.706 - critic/returns/mean:0.040 - critic/returns/max:1.432 - critic/returns/min:-2.706 - response_length/mean:103.500 - response_length/max:247.000 - response_length/min:43.000 - response_length/clip_ratio:0.000 - prompt_length/mean:539.219 - prompt_length/max:1244.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.688 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.000 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.000 - episode/success_rate:0.688 - episode/nq_success_rate:0.000 - episode/hotpotqa_success_rate:0.917 - timing_s/gen:27.979 - timing_s/reward:0.024 - timing_s/old_log_prob:6.877 - timing_s/ref:4.074 - timing_s/adv:0.149 - timing_s/update_actor:27.924 - timing_s/step:67.034 - timing_per_token_ms/ref:0.198 - timing_per_token_ms/update_actor:1.358 - timing_per_token_ms/gen:8.448 - timing_per_token_ms/adv:0.007 - perf/total_num_tokens:20567.000 - perf/time_per_step:67.034 - perf/throughput:306.815
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.7142857142857144
[36m(TaskRunner pid=9282)[0m step:136 - global_seqlen/min:28194.000 - global_seqlen/max:28194.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:28194.000 - global_seqlen/balanced_max:28194.000 - global_seqlen/mean:28194.000 - actor/entropy_loss:0.524 - training/rollout_probs_diff_max:0.213 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.014 - actor/kl_loss:0.007 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.456 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:102.297 - actor/lr:0.000 - training/global_step:136.000 - training/epoch:0.000 - critic/score/mean:0.184 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.184 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.013 - critic/advantages/max:1.037 - critic/advantages/min:-3.262 - critic/returns/mean:-0.013 - critic/returns/max:1.037 - critic/returns/min:-3.262 - response_length/mean:108.868 - response_length/max:384.000 - response_length/min:45.000 - response_length/clip_ratio:0.026 - prompt_length/mean:633.079 - prompt_length/max:1435.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.188 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.375 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.375 - episode/success_rate:0.188 - episode/hotpotqa_success_rate:0.375 - episode/nq_success_rate:0.000 - timing_s/gen:39.180 - timing_s/reward:0.030 - timing_s/old_log_prob:8.105 - timing_s/ref:4.832 - timing_s/adv:0.159 - timing_s/update_actor:33.037 - timing_s/step:85.352 - timing_per_token_ms/ref:0.171 - timing_per_token_ms/update_actor:1.172 - timing_per_token_ms/gen:9.471 - timing_per_token_ms/adv:0.006 - perf/total_num_tokens:28194.000 - perf/time_per_step:85.352 - perf/throughput:330.326
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.923076923076923
[36m(TaskRunner pid=9282)[0m step:137 - global_seqlen/min:28328.000 - global_seqlen/max:28328.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:28328.000 - global_seqlen/balanced_max:28328.000 - global_seqlen/mean:28328.000 - actor/entropy_loss:0.594 - training/rollout_probs_diff_max:0.503 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.017 - actor/kl_loss:0.113 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:-0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.002 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:116.902 - actor/lr:0.000 - training/global_step:137.000 - training/epoch:0.000 - critic/score/mean:0.211 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.211 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:122.211 - response_length/max:384.000 - response_length/min:42.000 - response_length/clip_ratio:0.026 - prompt_length/mean:623.263 - prompt_length/max:1537.000 - prompt_length/min:184.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.250 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.375 - episode/length/max:3.000 - episode/length/min:2.000 - episode/tool_call_count/mean:1.375 - episode/success_rate:0.250 - episode/hotpotqa_success_rate:0.500 - episode/nq_success_rate:0.000 - timing_s/gen:39.373 - timing_s/reward:0.035 - timing_s/old_log_prob:8.084 - timing_s/ref:4.831 - timing_s/adv:0.165 - timing_s/update_actor:33.754 - timing_s/step:86.250 - timing_per_token_ms/ref:0.171 - timing_per_token_ms/update_actor:1.192 - timing_per_token_ms/gen:8.478 - timing_per_token_ms/adv:0.006 - perf/total_num_tokens:28328.000 - perf/time_per_step:86.250 - perf/throughput:328.440
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.727272727272727
[36m(TaskRunner pid=9282)[0m Training Progress:  46%|████▌     | 138/300 [45:33<3:15:57, 72.58s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  46%|████▋     | 139/300 [46:46<3:15:04, 72.70s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  47%|████▋     | 140/300 [48:01<3:16:01, 73.51s/it]
[36m(TaskRunner pid=9282)[0m step:138 - global_seqlen/min:16920.000 - global_seqlen/max:16920.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:16920.000 - global_seqlen/balanced_max:16920.000 - global_seqlen/mean:16920.000 - actor/entropy_loss:0.548 - training/rollout_probs_diff_max:0.138 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.013 - actor/kl_loss:0.019 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.004 - actor/ppo_kl:-0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.912 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:125.632 - actor/lr:0.000 - training/global_step:138.000 - training/epoch:0.000 - critic/score/mean:0.533 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.533 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.130 - critic/advantages/max:2.791 - critic/advantages/min:-3.120 - critic/returns/mean:-0.130 - critic/returns/max:2.791 - critic/returns/min:-3.120 - response_length/mean:104.767 - response_length/max:196.000 - response_length/min:46.000 - response_length/clip_ratio:0.000 - prompt_length/mean:459.233 - prompt_length/max:817.000 - prompt_length/min:185.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.500 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.875 - episode/length/max:2.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.875 - episode/success_rate:0.500 - episode/nq_success_rate:0.375 - episode/hotpotqa_success_rate:0.625 - timing_s/gen:25.329 - timing_s/reward:0.030 - timing_s/old_log_prob:6.381 - timing_s/ref:3.833 - timing_s/adv:0.125 - timing_s/update_actor:26.460 - timing_s/step:62.165 - timing_per_token_ms/ref:0.227 - timing_per_token_ms/update_actor:1.564 - timing_per_token_ms/gen:8.059 - timing_per_token_ms/adv:0.007 - perf/total_num_tokens:16920.000 - perf/time_per_step:62.165 - perf/throughput:272.180
